"情景","问题","目的","配图"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント5：手順は重要でないと言ったばかりだと指摘されると、少し止まり「自分の場合は違う」と答えます。その自己例外への表情を見せてください。","嘲笑的な笑い｜皮肉な笑顔：矛盾を指摘された後の無理な自己正当化によって、嘲笑を含む笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント6：自分が仕事を救った話を始めますが、あなたが見た事実とは細部が違います。話を聞き続けるときの表情を見せてください。","嘲笑的な笑い｜軽蔑の笑顔：功績を書き換える語りによって、軽蔑を含む笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント7：昼休みの終わりに肩をたたき、「私と働けばたくさん学べる」と言います。礼儀正しく会話を終えるときの表情を見せてください。","社交的な笑顔｜仕事上の終了の笑顔：表面上の関係を保ちながら会話を終える必要によって、定型的な笑顔を引き出します。","illustrations/scene_024_boastful_colleague.png"
"自慢し、言い訳をする同僚と向き合う場面：昼休み、同僚が自分の能力を誇張し、チームには自分が不可欠だと言い続けていると想像してください。その人が朝の簡単な仕事で失敗したことを周囲は知っていますが、昼食を言い争いにはしたくありません。以下の場面に順番に入り込んでください。","セグメント8：席へ戻ると、その日の午後もこの人と一緒に仕事をする予定だと分かります。予定を見るときの表情を見せてください。","苦笑｜やるせない苦笑：避けたい相手との関わりを避けられないことで、疲れとやるせなさを引き出します。","illustrations/scene_024_boastful_colleague.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント1：机、上着、かばんの普段使うポケットをもう一度調べても見つかりません。記憶をたどるときの表情を見せてください。","苦笑｜緊張を伴う苦笑：大切な物をなくした可能性と記憶の不確かさによって、緊張した笑顔を引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント2：店員のところへ戻り、誰かが携帯電話を届けなかったか礼儀正しく尋ねます。後ろにはほかの客も待っています。説明するときの表情を見せてください。","社交的な笑顔｜申し訳なさを含む礼儀笑い：人に助けを求め時間を取らせる気遣いによって、謝意を含む笑顔を引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント3：店員は見つけられず、友人に電話をかけてもらうよう勧めます。店内にはないかもしれないと思いながら、呼び出しを待つときの表情を見せてください。","苦笑｜やるせない苦笑：最後の簡単な方法でもすぐに解決しないことで、やるせない笑顔を引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント4：周囲が静かになると、かばんの底から小さな振動音が聞こえます。音の場所に初めて気づいたときの表情を見せてください。","喜びの笑顔｜驚きと安堵の笑顔：不安が突然解消されることで、素早くはっきりした笑顔を引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント5：普段使わない仕切りから携帯電話を出し、安全のため自分でそこへ入れたことを思い出します。自分が混乱を起こしたと分かったときの表情を見せてください。","抑えきれない笑い｜自嘲の大笑い：緊張の解消と自分自身の矛盾によって、突然の笑いを引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント6：電話の向こうの友人が笑い声を聞き、「それで、どこにあったの？」と尋ねます。ずっとかばんにあったと説明しながら、また笑うときの表情を見せてください。","抑えきれない笑い｜こらえきれない笑い：滑稽な経緯を話し直すことで、笑いが再び起きる反応を引き出します。","illustrations/scene_025_phone_found.png"
"携帯電話をなくしたと思った後で見つける場面：喫茶店を出ようとして、ポケットにも机にも携帯電話が見つからないと想像してください。重要な資料が入っており、最後に店内で使ったのか外で使ったのか思い出せません。以下の場面に順番に入り込んでください。","セグメント7：店員へお礼とおわびを伝えると、「見つかってよかった。私も安心しました」と言われます。小さな出来事が終わるときの表情を見せてください。","喜びの笑顔｜安心と感謝の笑顔：問題の解決と相手の親切な返答によって、誠実で安心した笑顔を引き出します。","illustrations/scene_025_phone_found.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント1：明かりを消し、声を抑えて位置につきます。扉の外から鍵を探す音が聞こえます。扉が開くのを待つときの表情を見せてください。","いたずらっぽい笑い｜期待を伴う忍び笑い：共有する秘密がもうすぐ明かされることで、隠しにくい笑顔を引き出します。","illustrations/scene_026_surprise_party.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント2：本人から「どうして中が静かなの。まだ誰も来ていない？」と連絡が来ます。中へ入るよう促す返事を入力するときの表情を見せてください。","いたずらっぽい笑い｜意図を隠す笑顔：信じてもらえるよう秘密を隠す必要によって、内緒の笑顔を引き出します。","illustrations/scene_026_surprise_party.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント3：取っ手が動いたとき、仲間が少し早く笑いそうになります。すぐに目を合わせ、我慢するよう伝えるときの表情を見せてください。","いたずらっぽい笑い｜通じ合う忍び笑い：一緒に笑いを抑え、秘密が明らかになりかけることで、共謀する笑顔を引き出します。","illustrations/scene_026_surprise_party.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント4：本人は中へ入り、まだ分からずに立ち止まります。もう一秒待ってから明かりをつけます。相手がまだ理解していないときの表情を見せてください。","いたずらっぽい笑い｜種明かし前の意味ありげな笑顔：相手だけが知らない情報を持つことで、期待を高める笑顔を引き出します。","illustrations/scene_026_surprise_party.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント5：明かりがつき、皆で祝うと、相手の戸惑いが驚きへ変わります。計画が成功したと分かったときの表情を見せてください。","喜びの笑顔｜共有する晴れやかな笑顔：好意的な計画の成功と相手の喜びによって、心からの笑顔を引き出します。","illustrations/scene_026_surprise_party.png"
"友人のために秘密の誕生日会を準備する場面：何人かの友人と慣れた部屋を借り、もうすぐ来る友人のために小さな誕生日の驚きを用意したと想像してください。本人は普通の食事だと思っており、もう扉の前だと連絡しています。以下の場面に順番に入り込んでください。","セグメント6：本人はあなたを指して、「だから今日は返事が遅かったんだ」と言い、皆で秘密が漏れそうだった場面を振り返ります。説明しながら笑うときの表情を見せてください。","抑えきれない笑い｜感染する集団の笑い：成功後に失敗しかけた場面を振り返ることで、止めにくい笑いを引き出します。","illustrations/scene_026_surprise_party.png"
